title,keywords,cleaned_genre,semantic_density,emotion_score,entropy,cliche_score
요괴대전쟁(영화),"평화, 세계, 기린, 송, 자, 이혼, 어머니, 할아버지, 시골, 이사",기타,0.7643906,0.0,0.1315172022331585,47.84
클로저(영화),"앨리스, 댄, 래리, 나, 아나, 사진, 이름, 마지막, 사실, 고백",드라마,0.7641065,0.0,0.1315172022331585,47.82
레비아탄(영화),"괴물, 기지, 벡, 식스팩, 뒤, 의무관, 광부, 선박, 보드카, 수면",공포,0.76402813,0.0,0.1315172022331585,47.81
철권(영화),"철권, 연령, 캐릭터, 이름, 격투, 진, 어머니, 세계, 후, 작중",기타,0.763757,0.0,0.1315172022331585,47.8
똥개(영화),"철민, 아버지, 생각, 똥개, 오덕, 꿈, 사업, 날, 집, 생활",드라마,0.7636449,0.0,0.1315172022331585,47.79
오로라 공주(한국 영화),"순정, 민아, 정, 딸, 택시, 때, 형사, 변호사, 기범, 살인",범죄,0.7630697,0.0,0.1315172022331585,47.76
닥터 스트레인지(영화)/줄거리,"디, 멘션, 카글리오, 제자, 스트로, 책, 캐실리우스, 페이지, 다크, 힘",기타,0.76253235,0.0,0.1315172022331585,47.72
최면(영화),"최면, 기억, 시작, 환영, 최교수, 친구, 영문, 충실, 과, 대학",공포,0.7599683,0.0,0.1315172022331585,47.57
타이타닉(영화),"사랑, 티켓, 로즈, 운명, 도박, 잭, 화가, 레오나르도 디카프리오, 막강, 재력",드라마,0.52423483,0.6060606040404041,0.062765440682787,47.55
톱스타(영화),"원준, 태식, 매니저, 미나, 장원준, 일, 애인, 흠모, 자리, 배우",드라마,0.7593785,0.0,0.1315172022331585,47.54
다운사이징(영화),"다운사이징, 폴, 일, 부부, 사프라넥, 말, 사람, 축소, 상태, 뉴스",코미디,0.7592177,0.0,0.1315172022331585,47.53
스플래시(영화),"매디슨, 앨런, 바다, 없, 형, 분, 과학자, 말, 이름, 인간",코미디,0.75872695,0.0,0.1315172022331585,47.5
미션 임파서블(영화),"이단 헌트, 짐, 팀원, 클레어, 요원, 임무, 이단, 체포, 자신, 누명",기타,0.7743774,0.0,0.062765440682787,47.4
작전(영화),"작전, 주식, 돈, 황종, 시작, 토건, 대산, 구, 조폭, 멤버",스릴러,0.7564082,0.0,0.1315172022331585,47.36
구경(영화),"분류, 지연, 학교, 재훈, 선영, 캠퍼스, 친구, 커플, 싸움",드라마,0.7359828,0.0,0.2075187486729242,47.27
이민자(영화),"사랑, 없, 에바, 브루노, 올란도, 운명, 뉴욕, 맨하탄, 빈민가, 거부",드라마,0.47704053,0.6666666644444444,0.1315172022331585,47.26
공범(영화),"아빠, 다은, 시작, 잔인, 의심, 유괴, 살인, 군, 한, 사건",스릴러,0.7529324,0.0,0.1315172022331585,47.15
영도(영화),"연쇄, 살인마, 사건, 여인, 증오, 복수, 질시, 원망, 살인, 곁",기타,0.6131521,0.3333333322222222,0.1315172022331585,47.1
개그맨(영화),"종세, 총, 석, 도, 은행, 감독, 도석, 도주, 선영",코미디,0.7325702,0.0,0.2075187486729242,47.07
좀비 서바이벌 가이드(영화),"벤, 좀비, 카터, 기, 스카우트, 친구, 드니스, 켄달, 스트리퍼",코미디,0.73242277,0.0,0.2075187486729242,47.06
테러리스트(영화),"수현, 동생, 형, 형제, 꿈, 시작, 친구, 막다르, 골목, 이상",드라마,0.75114834,0.0,0.1315172022331585,47.04
데스페라도(영화),"부초, 엘 마리아치, 서점, 기타, 마약, 카롤리나, 상, 사랑, 손, 와중",범죄,0.64173245,0.303030302020202,0.062765440682787,47.02
폴라(영화),"킬러, 은퇴, 덩컨, 업무, 회사, 등장, 주인공, 퇴직금, 살해, 전",기타,0.7501265,0.0,0.1315172022331585,46.98
적과의 동침(한국 영화),"마을, 인민군, 정리, 작전, 사람, 전쟁, 구장, 변희봉, 한국, 혼사",전쟁,0.7501082,0.0,0.1315172022331585,46.98
뮤트(영화),"주인공, 레오, 연결, 스토리, 친구, 아미쉬, 생활, 탈영병, 출신, 켁터스",SF,0.74951655,0.0,0.1315172022331585,46.94
일진(영화),"영호, 자신, 학교, 눈, 기태, 친구, 일진, 패거리, 학생, 모습",액션,0.74832726,0.0,0.1315172022331585,46.87
건축학개론(영화),"서연, 승미, 마음, 사랑, 집, 자신, 없, 처음, 수업, 승",로맨스,0.6086615,0.3333333322222222,0.1315172022331585,46.83
의형제(영화),"지원, 남자, 한규, 국정원, 적, 서로, 북, 날, 서울, 복판",드라마,0.74732053,0.0,0.1315172022331585,46.81
하이랜더(영화),"불사신, 맥, 클라우드, 퀜틴, 자신, 후, 코르탄, 맹세, 문명, 인류",드라마,0.74637926,0.0,0.1315172022331585,46.76
벤지(영화),"베, 폴, 신디, 채프먼, 집, 말, 떠돌이, 극장, 개인, 광고",기타,0.7455576,0.0,0.1315172022331585,46.71
나이트크롤러(영화),"사고, 방송국, 루이스, 촬영, 현장, 좋, 청년, 값, 블룸, 직업",스릴러,0.7440741,0.0,0.1315172022331585,46.62
왓 이프(영화),"월레스, 샨트리, 사랑, 친구, 썸타기, 없, 마음, 크, 서로, 시간",코미디,0.60392,0.3333333322222222,0.1315172022331585,46.54
샴(영화),"플로, 핌, 위, 수술, 어머니, 분리, 자신, 자매, 한국, 남편",공포,0.7424767,0.0,0.1315172022331585,46.52
더 캣(영화),"존, 콘래드, 샐리, 집, 동안, 회사, 왈든, 이웃, 엄청나, 집안",코미디,0.7421835,0.0,0.1315172022331585,46.5
마법의 성(영화),"섹스, 빈, 성, 지혜, 분, 노인, 정우, 장군, 도움, 조루",코미디,0.7410095,0.0,0.1315172022331585,46.43
아르센 뤼팽(2004년 영화),"아버지, 루 팡, 죠세핀, 어리, 적, 도둑, 후, 집, 죠세, 핀",기타,0.75818837,0.0,0.062765440682787,46.43
할렐루야(영화),"돈, 덕, 사모, 피해자, 분, 건, 교회, 없, 목사, 유라",코미디,0.7408513,0.0,0.1315172022331585,46.42
터널(영화),"터널, 구조, 정수, 사고, 같, 안, 크, 희망, 집, 병",드라마,0.6018242,0.3333333322222222,0.1315172022331585,46.42
유령 마을(영화),"펙, 클로, 이웃, 집, 사람, 뼈, 레이, 시작, 월터, 일가",공포,0.739965,0.0,0.1315172022331585,46.37
메피스토(영화),"태석, 약속, 사채, 계약, 빚, 악마, 감당, 담보, 인생, 수연",드라마,0.73814565,0.0,0.1315172022331585,46.26
아오오니/영화,"아오오니, 타쿠로, 슌, 안나, 히로, 시, 사람, 꿈, 목소리",공포,0.7184771,0.0,0.2075187486729242,46.22
맨 인 블랙(영화),"요원, 외계인, 은하, 때, 검, 경찰, 같, 벨트, 이상, 조직",기타,0.7371688,0.0,0.1315172022331585,46.2
7년의 밤(영화),"마을, 아이, 시작, 선택, 사고, 세령, 최현수, 딸, 날, 밤",스릴러,0.7371607,0.0,0.1315172022331585,46.2
더블 드래곤(영화),"형제, 도시, 메달, 빌리, 반쪽, 악당, 형, 슈코, 자동차, 사토리",액션,0.73702306,0.0,0.1315172022331585,46.19
H(영화),"모방, 범죄, 자발, 추종자, 사주, 조승우, 현, 신, 행위, 강",스릴러,0.5981331,0.3333333322222222,0.1315172022331585,46.19
담보(영화),"승, 담보, 배, 종, 돈, 사람, 아이, 인생, 승이, 빚",드라마,0.7369916,0.0,0.1315172022331585,46.19
태양은 가득히(영화),"필립, 톰, 마르쥬, 요트, 프레디, 자신, 말, 시체, 이름, 친구",스릴러,0.7361624,0.0,0.1315172022331585,46.14
몽타주(영화),"범인, 사건, 전, 엄정화, 아이, 할아버지, 있, 유괴, 송영창",스릴러,0.7170697,0.0,0.2075187486729242,46.14
베스트셀러(영화),"희수, 수진, 별장, 연희, 친구, 서장, 차, 영준, 시신, 식",기타,0.73568237,0.0,0.1315172022331585,46.11
부활남(영화),"내용, 실제, 와이랩, 원작, 경우, 마블, 대표, 호모, 현생",기타,0.71629107,0.0,0.2075187486729242,46.09
나미야 잡화점의 기적(영화),"편지, 잡화점, 인연, 과거, 전, 도둑, 아츠야, 조, 쇼타, 인",드라마,0.73264724,0.0,0.1315172022331585,45.93
나이트폴(영화),"왕원, 임, 서, 반장, 서설, 운, 자신, 림, 서한, 딸",기타,0.7315563,0.0,0.1315172022331585,45.87
미성년(영화),"주리, 윤아, 같, 일, 영주, 엄마, 학교, 사건, 폭풍, 멘붕",드라마,0.7308059,0.0,0.1315172022331585,45.82
실종(한국 영화),"현아, 현정, 판, 곤, 집, 판곤, 자신, 동생, 경찰, 장면",스릴러,0.73075,0.0,0.1315172022331585,45.82
미행(영화),"빌, 사람, 콥, 자신, 묘하, 쌍둥이, 악행, 동료, 외모, 별나",범죄,0.7305582,0.0,0.1315172022331585,45.81
어깨동무(영화),"테이프, 형사, 태식, 꼴통, 건물, 깡패, 동무, 문제, 쌍칼, 손",코미디,0.7302407,0.0,0.1315172022331585,45.79
구르믈 버서난 달처럼(영화),"반란, 이몽학, 시작, 세상, 분, 궁, 대동계, 황정, 학, 칼",드라마,0.72965765,0.0,0.1315172022331585,45.75
젊은이의 양지(영화),"조지, 앨리스, 찰스, 사교계, 공장, 맨, 이스트, 배, 다르, 사실",드라마,0.72934854,0.0,0.1315172022331585,45.73
레드 드래곤(영화),"요정, 이빨, 연쇄, 윌, 사건, 크로포드, 단서, 살인범, 렉터, 박사",기타,0.72908014,0.0,0.1315172022331585,45.72
비질란테(영화),"몸, 피해자, 세이디, 복수, 남편, 실종, 날, 마음, 대신, 자신",스릴러,0.58989227,0.3333333322222222,0.1315172022331585,45.7
Hide & Seek(영화),"에밀리, 찰리, 데이비드, 딸, 날, 존재, 박사, 작, 외곽, 마을",공포,0.7283035,0.0,0.1315172022331585,45.67
배반의 장미(영화),"인생, 사람, 남자, 닉네임, 배반의 장미, 성적순, 행복, 완성, 마지막, 불꽃",코미디,0.61738986,0.303030302020202,0.062765440682787,45.56
해피 엔드(영화),"아내, 서민, 김, 최보라, 집착, 사람, 만남, 분, 딸, 남편",로맨스,0.7243957,0.0,0.1315172022331585,45.44
복숭아나무(영화),"동현, 아버지, 상현, 책, 형제, 특별, 남상미, 밝, 승아, 캐리커처",로맨스,0.7242733,0.0,0.1315172022331585,45.43
크랭크 인! 영화섬 ~뒤죽박죽 필름 속으로~,"초대, 영화제, 자신, 키노, 섬, 김칫국, 신나, 대상, 캐트라",기타,0.70506585,0.0,0.2075187486729242,45.42
유전(영화),"애니, 피터, 찰리, 자신, 스티브, 말, 조앤, 몸, 목, 방",드라마,0.72368914,0.0,0.1315172022331585,45.39
언니(영화),"동생, 흔적, 분노, 폭발, 남",액션,0.32039297,0.6666666644444444,0.6315172015118111,45.36
노엘(영화),"오빠, 가업, 현세, 노엘, 아들, 문제, 고소, 공포증, 시기, 얼마",코미디,0.72310126,0.0,0.1315172022331585,45.36
싱크홀(영화),"추락, 싱크, 현실, 집, 재난, 마련",드라마,0.6303434,0.0,0.4999999985573048,45.32
"캐리(소설, 영화)","캐리, 어머니, 마을, 피, 학교, 초능력, 능력, 칼, 아이, 프롬",공포,0.7220832,0.0,0.1315172022331585,45.3
빅 피쉬(영화),"아버지, 아들, 이야기, 날, 싫, 암, 허풍, 삶, 자신, 발자취",드라마,0.7217706,0.0,0.1315172022331585,45.28
트롤(영화),"파피, 브랜치, 버겐, 왕국, 트롤, 친구, 흥, 긍정, 공주, 노래",뮤지컬,0.7208414,0.0,0.1315172022331585,45.22
부라더(영화),"형제, 사고, 오로라, 동생, 없, 주봉, 말, 형, 시작, 두뇌",코미디,0.7206553,0.0,0.1315172022331585,45.21
스토커(러시아 영화),"사람, 구역, 공간, 스토커, 일, 안, 자신, 있, 곳, 안내",SF,0.72057444,0.0,0.1315172022331585,45.21
쉐도우(영화),"시안, 쉐도우, 라몬트, 남자, 최면, 잉코, 자신, 클레이모어, 박사, 하트",기타,0.7200667,0.0,0.1315172022331585,45.18
슬리퍼(영화),"마일즈, 루나, 집사, 로봇, 코, 집, 경찰, 지도자, 트럭, 자신",SF,0.7200613,0.0,0.1315172022331585,45.18
이태원 살인사건(영화),"피어슨, 검사, 알렉스, 용의자, 변호사, 분, 대식, 박, 한국말, 말",기타,0.7198214,0.0,0.1315172022331585,45.16
운동회(영화),"가족, 승희, 핑크빛, 엄마, 아버지, 마음, 연합, 남자, 활동, 짝사랑",코미디,0.57995105,0.3333333322222222,0.1315172022331585,45.1
브라이트(영화),"자코비, 오크, 마법, 경찰, 티카, 자신, 봉, 쉴드, 오브, 라이트",스릴러,0.7184,0.0,0.1315172022331585,45.08
영자의 전성시대(영화),"영자, 창수, 돈, 최불암, 이후, 창녀, 경찰서, 사장, 철공소, 아저씨",기타,0.7180742,0.0,0.1315172022331585,45.06
목격자(영화),"순간, 살인, 목격, 소리, 베란다, 타겟, 상훈, 다음, 이성민, 층수",스릴러,0.7163884,0.0,0.1315172022331585,44.96
돌려차기(영화),"태권도, 부, 아들, 불량, 버스, 학교, 광안대교, 패거리, 분, 전국",기타,0.7162838,0.0,0.1315172022331585,44.95
황해(영화),"남, 아내, 황해, 돈, 한국, 살인, 연변, 모두, 바다, 경찰",스릴러,0.71625704,0.0,0.1315172022331585,44.95
안드레이 루블료프(영화),"에피소드, 추락, 러시아, 종교, 예술, 현실, 속, 각각, 성",기타,0.69647205,0.0,0.2075187486729242,44.9
로제타(영화),"로제타, 날, 일, 일자리, 친구, 삶, 엄마, 행복, 오늘, 하기",드라마,0.5758134,0.3333333322222222,0.1315172022331585,44.85
오큘러스(영화),"거울, 팀, 환각, 카메라, 과거, 남매, 일리, 러셀, 엄마, 도자기",공포,0.7132608,0.0,0.1315172022331585,44.77
시(영화),"미자, 시, 작, 처음, 세상, 사건, 예기, 의상, 모자, 치장",드라마,0.7127514,0.0,0.1315172022331585,44.74
기담(영화),"날, 병원, 시체, 소녀, 인영, 아내, 동원, 밤, 마음, 정남",공포,0.7120411,0.0,0.1315172022331585,44.7
나는 여동생을 사랑한다(영화),"남매, 쌍둥이, 사랑, 요리, 이쿠, 사람, 말미, 내용, 작품, 사용",기타,0.5721194,0.3333333322222222,0.1315172022331585,44.63
아이언 자이언트 (영화),"호가드, 자이언트, 로봇, 딘, 마을, 켄트, 아이, 말, 장군, 자신",모험,0.71019435,0.0,0.1315172022331585,44.58
원더풀 라이프(영화),"림보, 인생, 역, 인도, 재현, 영원, 세상, 짧, 추억",드라마,0.6911474,0.0,0.2075187486729242,44.58
쟝고(영화),"글렌, 클러스터, 아버지, 고든, 독, 제시카, 와드, 총, 돈, 마을",액션,0.7099194,0.0,0.1315172022331585,44.57
비스티 보이즈(한국 영화),"분, 청담동, 자신, 승우, 호스트, 밤, 낮, 스타일, 재현, 삶",드라마,0.70985055,0.0,0.1315172022331585,44.56
자백(영화),"전사, 간첩, 자백, 발표, 증거, 날, 발견, 무덤, 괴물, 추적",다큐멘터리,0.7096264,0.0,0.1315172022331585,44.55
야고는 영화 스타,"니얀다, 야고, 말, 미미, 대왕, 망토, 치로, 메롱, 주인공",기타,0.6883722,0.0,0.2075187486729242,44.42
신비한 동물사전(영화),"동물, 마법, 신비, 가방, 뉴욕, 탈출, 마법사, 오러, 존재, 사회",모험,0.7073547,0.0,0.1315172022331585,44.41
여로(영화),"시누이, 달, 가세, 집, 계모, 영구, 최, 남편, 주사, 부산",기타,0.7072145,0.0,0.1315172022331585,44.41
영웅(영화),"검, 왕, 무명, 진, 비, 장공, 자신, 있, 말, 자객",전쟁,0.7070944,0.0,0.1315172022331585,44.4
엑스맨(영화),"분, 돌연변이, 능력, 자비에, 인류, 매그니토, 진화, 사이클롭스, 있, 스톰",기타,0.70675665,0.0,0.1315172022331585,44.38
데이곤(영화),"폴, 데이곤, 바바라, 주인공, 마을, 인간, 아이, 말, 우시아, 제사장",공포,0.7061375,0.0,0.1315172022331585,44.34
나쁜 녀석들(영화),"마이크, 마커스, 경찰, 줄리, 맥스, 집, 형사, 자신, 일, 정도",코미디,0.7054621,0.0,0.1315172022331585,44.3
왓치맨(영화),"히어로, 과거, 로어셰크, 시작, 왓치맨, 활동, 음모, 거대, 사건, 은퇴",기타,0.7042018,0.0,0.1315172022331585,44.22
식신(영화),"주성치, 당우, 장면, 두목, 신, 요리, 삼합회, 식, 위",코미디,0.683953,0.0,0.2075187486729242,44.15
여중생A(영화),"미래, 세상, 게임, 현실, 친구, 월드, 원더링, 곳, 여중, 같",드라마,0.7028347,0.0,0.1315172022331585,44.14
8 마일(영화),"래빗, 랩, 알렉스, 파파 독, 월드, 프리, 친구, 퓨처, 윙크, 말",기타,0.71969545,0.0,0.062765440682787,44.12
스캔들(영화),"초대, 금지, 위험, 여성, 젊, 대리모, 지성, 은밀하, 미모, 제안",드라마,0.7004275,0.0,0.1315172022331585,44.0
싸인(영화),"밖, 농장, 자신, 미스터리, 분, 창, 충격, 날, 옥수수, 서클",스릴러,0.5609457,0.3333333322222222,0.1315172022331585,43.96
자이겐틱(영화),"잭, 인마, 나무, 거인, 콩, 폭풍, 세계, 다양, 수많, 위",애니메이션,0.699007,0.0,0.1315172022331585,43.91
더 게임(한국 영화),"민희, 강노, 몸, 수술, 게임, 주은아, 의사, 장면, 때, 은아",기타,0.6985489,0.0,0.1315172022331585,43.89
마리오네트(영화),"매니, 소년, 현실, 메리언, 그림, 홍수, 미래, 모두, 자신, 통제",스릴러,0.698378,0.0,0.1315172022331585,43.88
해결사(2010년 영화),"자신, 납치, 인물, 때, 시작, 형사, 흥신소, 운영, 지금, 강태식",스릴러,0.6983073,0.0,0.1315172022331585,43.87
대관람차(영화),"우주, 대정, 기타, 회사, 스노우, 날, 실종, 출장, 바, 상황",드라마,0.69739616,0.0,0.1315172022331585,43.82
잃어버린 이름(영화),"게임, 장면, 출연, 조배숙, 주인공, 분류, 원인, 중독, 출연진",드라마,0.678149,0.0,0.2075187486729242,43.8
바람과 함께 사라지다(한국 영화),"얼음, 전문가, 덕무, 최고, 조선, 동수, 수, 조명, 작전, 꾼",코미디,0.6964937,0.0,0.1315172022331585,43.76
꽃잎(영화),"소녀, 장, 속, 발견, 날, 가족, 친구, 기일, 악몽, 학대",드라마,0.69599307,0.0,0.1315172022331585,43.73
바람과 함께 사라지다(미국 영화),"스칼렛, 남부, 찰스, 애슐리, 사랑, 결혼, 멜라니, 땅, 북부, 제도",드라마,0.5567503,0.3333333322222222,0.1315172022331585,43.71
레나(영화),"레나, 순구, 진심, 시골, 구, 마음, 봄날, 오해, 사이, 한국",로맨스,0.69357586,0.0,0.1315172022331585,43.59
듄(영화),"스파이스, 우주, 트레이드, 행성, 항해사, 가문, 레토, 샤담, 아라키스, 생산",기타,0.6931934,0.0,0.1315172022331585,43.56
리스타트(영화),"아침, 킬러, 정체, 본능, 자신, 반복, 타임루프, 속, 눈, 무한",액션,0.6925913,0.0,0.1315172022331585,43.53
박하사탕(영화),"영호, 박하사탕, 시간, 순수, 첫사랑, 모습, 없, 자신, 야유회",드라마,0.51919633,0.3703703691358024,0.2075187486729242,43.52
긴급명령(영화),"대통령, 라이언, 마약, 분, 극, 카르텔, 의회, 특수부대, 미국인, 개인",액션,0.6919094,0.0,0.1315172022331585,43.49
데스노트/영화,"라이토, 미사, 데스노트, 노트, 이름, 수사본부, 있, 렘, 류크, 키라",스릴러,0.6918487,0.0,0.1315172022331585,43.48
에이리언(영화),"애쉬, 리플리, 외계, 생물, 승무원, 케인, 탈출, 램버트, 노스트로모, 파커",기타,0.6898252,0.0,0.1315172022331585,43.36
스플릿(한국 영화),"철종, 판, 볼링, 자신, 영훈, 인생, 치열, 낮, 가짜, 가세",드라마,0.689787,0.0,0.1315172022331585,43.36
용의자(영화),"동철, 타겟, 자신, 회장, 박, 전, 없, 가족, 망명, 남한",액션,0.68953276,0.0,0.1315172022331585,43.34
봉오동 전투(영화),"독립군, 골짜기, 봉오동, 죽음, 일본군, 시작, 해철, 무장, 항일, 대도",기타,0.55063707,0.3333333322222222,0.1315172022331585,43.34
A.I.(영화),"인간, 로봇, 데이빗, 부부, 사랑, 스윈튼, 감정, 발전, 마틴, 엄마",SF,0.5505948,0.3333333322222222,0.1315172022331585,43.34
러브(2015년 영화),"머피, 일렉트라, 사랑, 어리, 아내, 아이, 후회, 잠, 질투, 환희",드라마,0.55044055,0.3333333322222222,0.1315172022331585,43.33
캡틴 마블(영화)/줄거리,"비어스, 스크럴, 크리, 행성, 힘, 욘, 기억, 족, 자신, 솔",기타,0.68909115,0.0,0.1315172022331585,43.32
위대한 유산(1998년 영화),"핀, 에스텔, 분, 노라, 꿈, 루스티그, 화가, 말, 그림, 깊",로맨스,0.68855,0.0,0.1315172022331585,43.29
그래서 나는 안티팬과 결혼했다(영화),"후준, 팬, 안티, 자리, 공식, 기질, 악마, 잡지사, 기자, 생활",기타,0.6883118,0.0,0.1315172022331585,43.27
돌멩이(영화),"석구, 김, 은지, 선생, 친구, 마을, 가출, 소녀, 있, 지능",드라마,0.68724084,0.0,0.1315172022331585,43.21
루나(영화),"루나, 사랑, 루벤, 자신, 알렉스, 일, 있, 남자친구, 생일, 파티",코미디,0.5481974,0.3333333322222222,0.1315172022331585,43.2
패트리어트 게임(영화),"잭, 라이언, 밀러, 홈즈, 숀, 테러, 보트, 계획, 영국, 경",스릴러,0.68673015,0.0,0.1315172022331585,43.18
신세계(영화),"이정재, 자성, 최민식, 정청, 수사, 황정민, 강, 과장, 작전, 후계자",기타,0.6862788,0.0,0.1315172022331585,43.15
어우동(영화),"안성기, 어우동, 높, 장면, 검열, 삭제, 동굴, 대역, 제거, 사랑",기타,0.54655254,0.3333333322222222,0.1315172022331585,43.1
클라운(영화),"광대, 아들, 아이, 옷, 남편, 아버지, 발견, 의지, 코, 이유",공포,0.6854379,0.0,0.1315172022331585,43.1
소름(영화),"전, 시체, 분, 선영, 현, 용, 아파트, 용현, 여자, 소설가",공포,0.68541324,0.0,0.1315172022331585,43.1
데어데블(영화),"범죄, 머독, 매트, 데어데블, 킹 핀, 음모, 아버지, 두려움, 복수, 뉴욕",범죄,0.44970134,0.6060606040404041,0.062765440682787,43.08
악질경찰(한국 영화),"사건, 나쁘, 거대, 폭발, 사주, 경찰, 창고, 조필호, 전복, 세상",범죄,0.6845905,0.0,0.1315172022331585,43.05
미러(영화),"후, 백화점, 거울, 실수, 일, 동료, 형사, 이상, 정직, 알콜",공포,0.6844865,0.0,0.1315172022331585,43.04
궁합(영화),"송화, 옹주, 남, 궁합, 조선, 부마, 후보, 사주, 단자, 팔자",코미디,0.68428373,0.0,0.1315172022331585,43.03
최후의 만찬(2003년 영화),"사고, 재림, 간, 책임, 곤봉, 없, 곳, 매진, 쇼핑, 탈출기",코미디,0.68344474,0.0,0.1315172022331585,42.98
별의 아이(영화),"치히로, 부모, 마음, 모습, 애정, 의식, 공원, 첫눈, 선생, 학년",기타,0.6829547,0.0,0.1315172022331585,42.95
레토(영화),"음악, 사랑, 자유, 나타샤, 마이크, 뮤지션, 뮤즈, 매력, 빅토르, 최",뮤지컬,0.5440191,0.3333333322222222,0.1315172022331585,42.95
젓가락(영화),"영춘, 숙, 영춘옥, 엄마, 틈, 공부, 분류, 백사장, 아들, 가장",기타,0.6824919,0.0,0.1315172022331585,42.92
퀴어영화 나비 : 어른들의 일,"세상, 철수, 호스트바, 현실, 분투, 어른, 속, 변변찮, 초년, 직장",드라마,0.68210953,0.0,0.1315172022331585,42.9
오버드라이브(영화),"페라리, 탕, 포스터, 조직, 차, 형제, 유산, 스포츠카, 위협, 클램프",액션,0.6820879,0.0,0.1315172022331585,42.9
번개맨(영화),"잘나, 번개, 한나, 파워, 마왕, 이용, 랜드, 블랙홀, 번개맨, 조이",뮤지컬,0.68203,0.0,0.1315172022331585,42.89
살인자의 기억법(영화),"병수, 태주, 살인, 경찰, 연쇄, 기억, 살인자, 지금, 알츠하이머, 시작",스릴러,0.68180054,0.0,0.1315172022331585,42.88
봉오동 전투(영화)/줄거리,"일본군, 철, 황해, 독립군, 아라요시, 장면, 유키오, 이장, 때, 봉오동",기타,0.6817957,0.0,0.1315172022331585,42.88
스텔스(영화),"벤, 명령, 임무, 전투기, 카라, 헨리, 인간, 개넌, 때, 북한",SF,0.68176514,0.0,0.1315172022331585,42.88
초능력자(한국 영화),"초인, 사람, 남자, 자신, 규남, 시작, 남, 조종, 능력, 일",스릴러,0.68124807,0.0,0.1315172022331585,42.85
인랑(영화)/줄거리,"임, 특기, 이윤희, 중경, 공안부, 한상우, 섹트, 진태, 장, 말",스릴러,0.6812445,0.0,0.1315172022331585,42.85
젠틀맨(영화),"돈, 품격, 시작, 범죄, 정글, 믹키, 피어슨, 강자, 매튜 맥커너히, 절대",코미디,0.5721061,0.303030302020202,0.062765440682787,42.84
뮌헨(영화),"비밀, 이스라엘, 요원, 세계, 복수, 팔레스타인, 단, 검, 사건, 뮌헨",스릴러,0.40336955,0.6666666644444444,0.1315172022331585,42.84
블라인드(영화),"사건, 목격자, 수아, 수사, 진술, 다르, 장애인, 기섭, 눈, 등장",스릴러,0.68024886,0.0,0.1315172022331585,42.79
스타쉽 트루퍼스(영화),"리코, 버그, 카르멘, 훈련, 디지, 보병, 작전, 브레인, 에이스, 전투",SF,0.6796877,0.0,0.1315172022331585,42.75
양자물리학(영화),"이찬우, 사건, 마약, 생각, 업계, 계장, 박기헌, 권력, 파티, 연루",범죄,0.67870826,0.0,0.1315172022331585,42.7
보고싶다(영화),"남자, 소녀, 소년, 중년, 감독, 하진, 북한, 운전수, 술, 우영",기타,0.6774252,0.0,0.1315172022331585,42.62
님은 먼 곳에(영화),"길, 베트남, 상, 순이, 말, 남편, 전쟁, 면회, 없, 보컬",드라마,0.67631525,0.0,0.1315172022331585,42.55
